symbol,timestamp,rank,weight,reason,signal,score,selected,criteria_json,criteria_check_sig_anchor_close_gt_ma_20,criteria_check_sig_anchor_close_pos,criteria_check_sig_anchor_close_vs_ma60,criteria_check_sig_anchor_macd_histogram,criteria_check_sig_anchor_net_flow,criteria_check_sig_anchor_rsi_14,criteria_check_sig_anchor_volume_ratio_20,criteria_check_sig_anchor_volume_ratio_5,criteria_check_sig_explosive_close_gt_ma_20,criteria_check_sig_explosive_close_pos,criteria_check_sig_explosive_net_flow,criteria_check_sig_explosive_price_change_pct,criteria_check_sig_explosive_volume_ratio_20,criteria_check_sig_explosive_volume_ratio_5,criteria_close,criteria_close_pos,criteria_close_vs_ma60,criteria_indicator,criteria_ma_20,criteria_ma_60,criteria_macd_histogram,criteria_net_flow,criteria_price_change_pct,criteria_rsi_14,criteria_selected_setup,criteria_sig_anchor,criteria_sig_explosive,criteria_signal_formula,criteria_strategy,criteria_threshold_sig_anchor_close_pos_min,criteria_threshold_sig_anchor_close_vs_ma60_min,criteria_threshold_sig_anchor_macd_histogram_min,criteria_threshold_sig_anchor_rsi_14_min,criteria_threshold_sig_anchor_volume_ratio_20_min,criteria_threshold_sig_anchor_volume_ratio_5_min,criteria_threshold_sig_explosive_close_pos_min,criteria_threshold_sig_explosive_price_change_pct_min,criteria_threshold_sig_explosive_volume_ratio_20_min,criteria_threshold_sig_explosive_volume_ratio_5_min,criteria_volume_ratio_20,criteria_volume_ratio_5
1570.TWO,2025-09-06,,,buy,buy,0.9,False,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": false, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": false, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 22.899999618530273, ""close_pos"": 0.5333328247070312, ""close_vs_ma60"": 0.024243042073112564, ""indicator"": ""qizhang_signal"", ""ma_20"": 22.03499984741211, ""ma_60"": 22.35797430674235, ""macd_histogram"": 0.08613003052868859, ""net_flow"": 1, ""price_change_pct"": 0.038548771468485565, ""rsi_14"": 52.74725551119511, ""selected_setup"": ""sig_anchor"", ""sig_anchor"": true, ""sig_explosive"": false, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 3.589179150936717, ""volume_ratio_5"": 4.1284255102461085}",True,True,True,True,True,True,True,True,True,False,True,False,True,True,22.899999618530273,0.5333328247070312,0.024243042073112564,qizhang_signal,22.03499984741211,22.35797430674235,0.08613003052868859,1,0.038548771468485565,52.74725551119511,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.589179150936717,4.1284255102461085
1315.TW,2025-09-06,,,buy,buy,0.9,False,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": true, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": false, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 65.19999694824219, ""close_pos"": 0.6923054350824271, ""close_vs_ma60"": 0.015507100233633775, ""indicator"": ""qizhang_signal"", ""ma_20"": 64.18537502288818, ""ma_60"": 64.20437329610189, ""macd_histogram"": 0.11323998997730278, ""net_flow"": 1, ""price_change_pct"": 0.010852665864220068, ""rsi_14"": 74.11575931890073, ""selected_setup"": ""sig_anchor"", ""sig_anchor"": true, ""sig_explosive"": false, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 2.8315243039169418, ""volume_ratio_5"": 3.309115510192076}",True,True,True,True,True,True,True,True,True,True,True,False,True,True,65.19999694824219,0.6923054350824271,0.015507100233633775,qizhang_signal,64.18537502288818,64.20437329610189,0.11323998997730278,1,0.010852665864220068,74.11575931890073,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.8315243039169418,3.309115510192076
1533.TW,2025-09-06,1,0.03333333333333333,buy,buy,1.0,True,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": true, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": true, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 32.849998474121094, ""close_pos"": 0.7049174586855675, ""close_vs_ma60"": 0.1000111078201773, ""indicator"": ""qizhang_signal"", ""ma_20"": 30.160000038146972, ""ma_60"": 29.863333415985107, ""macd_histogram"": 0.20819289554436973, ""net_flow"": 1, ""price_change_pct"": 0.07003249699514935, ""rsi_14"": 78.37838116486516, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 15.33042563962771, ""volume_ratio_5"": 11.638501927579764}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,32.849998474121094,0.7049174586855675,0.1000111078201773,qizhang_signal,30.160000038146972,29.863333415985107,0.20819289554436973,1,0.07003249699514935,78.37838116486516,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,15.33042563962771,11.638501927579764
1432.TW,2025-09-06,,,buy,buy,0.9,False,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": true, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": false, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 17.350000381469727, ""close_pos"": 0.7000007629394531, ""close_vs_ma60"": 0.02804662908698874, ""indicator"": ""qizhang_signal"", ""ma_20"": 16.780000114440917, ""ma_60"": 16.876666768391928, ""macd_histogram"": 0.058234680878645126, ""net_flow"": 1, ""price_change_pct"": 0.01759537582600501, ""rsi_14"": 76.92312206744975, ""selected_setup"": ""sig_anchor"", ""sig_anchor"": true, ""sig_explosive"": false, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 3.329891881674491, ""volume_ratio_5"": 4.419498898209848}",True,True,True,True,True,True,True,True,True,True,True,False,True,True,17.350000381469727,0.7000007629394531,0.02804662908698874,qizhang_signal,16.780000114440917,16.876666768391928,0.058234680878645126,1,0.01759537582600501,76.92312206744975,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,3.329891881674491,4.419498898209848
1466.TW,2025-09-06,,,buy,buy,0.9,False,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": false, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": true, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 16.149999618530273, ""close_pos"": 0.5833332671059397, ""close_vs_ma60"": 0.05029263030317588, ""indicator"": ""qizhang_signal"", ""ma_20"": 15.215000009536743, ""ma_60"": 15.376666609446207, ""macd_histogram"": 0.06443311871593511, ""net_flow"": 1, ""price_change_pct"": 0.06600660232208067, ""rsi_14"": 66.66666666666666, ""selected_setup"": ""sig_anchor"", ""sig_anchor"": true, ""sig_explosive"": false, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 6.962117973512428, ""volume_ratio_5"": 7.4568016184883055}",True,True,True,True,True,True,True,True,True,False,True,True,True,True,16.149999618530273,0.5833332671059397,0.05029263030317588,qizhang_signal,15.215000009536743,15.376666609446207,0.06443311871593511,1,0.06600660232208067,66.66666666666666,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.962117973512428,7.4568016184883055
1470.TW,2025-09-06,2,0.03333333333333333,buy,buy,1.0,True,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": false, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": true, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": true, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 21.049999237060547, ""close_pos"": 0.6071419326624006, ""close_vs_ma60"": 0.027028883018854977, ""indicator"": ""qizhang_signal"", ""ma_20"": 20.089999866485595, ""ma_60"": 20.49601484934489, ""macd_histogram"": 0.07671370401350255, ""net_flow"": 1, ""price_change_pct"": 0.06582274618028094, ""rsi_14"": 65.38463231378003, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 6.236033882450761, ""volume_ratio_5"": 2.547169811320755}",True,True,True,True,True,True,True,False,True,True,True,True,True,True,21.049999237060547,0.6071419326624006,0.027028883018854977,qizhang_signal,20.089999866485595,20.49601484934489,0.07671370401350255,1,0.06582274618028094,65.38463231378003,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,6.236033882450761,2.547169811320755
2064.TWO,2025-09-06,,,buy,buy,0.9,False,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": true, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": false, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 13.800000190734863, ""close_pos"": 1.0, ""close_vs_ma60"": -0.013757358853108914, ""indicator"": ""qizhang_signal"", ""ma_20"": 13.797499990463256, ""ma_60"": 13.992500034968058, ""macd_histogram"": 0.008604410892001244, ""net_flow"": 1, ""price_change_pct"": 0.007299298019120881, ""rsi_14"": 56.00001831053291, ""selected_setup"": ""sig_anchor"", ""sig_anchor"": true, ""sig_explosive"": false, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 1.7708241102910924, ""volume_ratio_5"": 3.0357142857142856}",True,True,True,True,True,True,True,True,True,True,True,False,True,True,13.800000190734863,1.0,-0.013757358853108914,qizhang_signal,13.797499990463256,13.992500034968058,0.008604410892001244,1,0.007299298019120881,56.00001831053291,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,1.7708241102910924,3.0357142857142856
2109.TW,2025-09-06,,,buy,buy,0.9,False,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": false, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": false, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 16.549999237060547, ""close_pos"": 0.5999984741210938, ""close_vs_ma60"": 0.005264181843862126, ""indicator"": ""qizhang_signal"", ""ma_20"": 16.312499713897704, ""ma_60"": 16.463333257039388, ""macd_histogram"": 0.031425178897662345, ""net_flow"": 1, ""price_change_pct"": 0.009146318415812038, ""rsi_14"": 64.28565589739537, ""selected_setup"": ""sig_anchor"", ""sig_anchor"": true, ""sig_explosive"": false, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 2.484434135026248, ""volume_ratio_5"": 3.1884657447535245}",True,True,True,True,True,True,True,True,True,False,True,False,True,True,16.549999237060547,0.5999984741210938,0.005264181843862126,qizhang_signal,16.312499713897704,16.463333257039388,0.031425178897662345,1,0.009146318415812038,64.28565589739537,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.484434135026248,3.1884657447535245
2008.TW,2025-09-06,,,buy,buy,0.9,False,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": true, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": false, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 26.149999618530273, ""close_pos"": 1.0, ""close_vs_ma60"": 0.05678284849757431, ""indicator"": ""qizhang_signal"", ""ma_20"": 25.17250003814697, ""ma_60"": 24.744912974039714, ""macd_histogram"": 0.07848057680769333, ""net_flow"": 1, ""price_change_pct"": 0.02148434487753592, ""rsi_14"": 69.09089521928267, ""selected_setup"": ""sig_anchor"", ""sig_anchor"": true, ""sig_explosive"": false, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 2.3175913313952305, ""volume_ratio_5"": 3.3749492488834756}",True,True,True,True,True,True,True,True,True,True,True,False,True,True,26.149999618530273,1.0,0.05678284849757431,qizhang_signal,25.17250003814697,24.744912974039714,0.07848057680769333,1,0.02148434487753592,69.09089521928267,sig_anchor,True,False,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,2.3175913313952305,3.3749492488834756
2208.TW,2025-09-06,3,0.03333333333333333,buy,buy,1.0,True,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": true, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": true, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 24.850000381469727, ""close_pos"": 0.9750003814697266, ""close_vs_ma60"": 0.39796542742595653, ""indicator"": ""qizhang_signal"", ""ma_20"": 18.567499923706055, ""ma_60"": 17.775833288828533, ""macd_histogram"": 0.6392409660746919, ""net_flow"": 1, ""price_change_pct"": 0.0971302781453296, ""rsi_14"": 80.0, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 7.749643152228791, ""volume_ratio_5"": 3.3626313929799116}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,24.850000381469727,0.9750003814697266,0.39796542742595653,qizhang_signal,18.567499923706055,17.775833288828533,0.6392409660746919,1,0.0971302781453296,80.0,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,7.749643152228791,3.3626313929799116
2237.TWO,2025-09-06,4,0.03333333333333333,buy,buy,1.0,True,"{""check_sig_anchor_close_gt_ma_20"": true, ""check_sig_anchor_close_pos"": true, ""check_sig_anchor_close_vs_ma60"": true, ""check_sig_anchor_macd_histogram"": true, ""check_sig_anchor_net_flow"": true, ""check_sig_anchor_rsi_14"": true, ""check_sig_anchor_volume_ratio_20"": true, ""check_sig_anchor_volume_ratio_5"": true, ""check_sig_explosive_close_gt_ma_20"": true, ""check_sig_explosive_close_pos"": true, ""check_sig_explosive_net_flow"": true, ""check_sig_explosive_price_change_pct"": true, ""check_sig_explosive_volume_ratio_20"": true, ""check_sig_explosive_volume_ratio_5"": true, ""close"": 27.899999618530273, ""close_pos"": 0.9512193306509501, ""close_vs_ma60"": 0.26411174226974854, ""indicator"": ""qizhang_signal"", ""ma_20"": 22.48750009536743, ""ma_60"": 22.07083336512248, ""macd_histogram"": 0.478480632141257, ""net_flow"": 1, ""price_change_pct"": 0.15767631439468066, ""rsi_14"": 91.91177274941889, ""selected_setup"": ""sig_explosive"", ""sig_anchor"": false, ""sig_explosive"": true, ""signal_formula"": ""sig_explosive | sig_anchor"", ""strategy"": ""qizhang_selection_strategy"", ""threshold_sig_anchor_close_pos_min"": 0.5, ""threshold_sig_anchor_close_vs_ma60_min"": -0.03, ""threshold_sig_anchor_macd_histogram_min"": 0.0, ""threshold_sig_anchor_rsi_14_min"": 45.0, ""threshold_sig_anchor_volume_ratio_20_min"": 1.7, ""threshold_sig_anchor_volume_ratio_5_min"": 3.0, ""threshold_sig_explosive_close_pos_min"": 0.6, ""threshold_sig_explosive_price_change_pct_min"": 0.05, ""threshold_sig_explosive_volume_ratio_20_min"": 1.7, ""threshold_sig_explosive_volume_ratio_5_min"": 1.45, ""volume_ratio_20"": 10.319357559150571, ""volume_ratio_5"": 6.263102433460246}",True,True,True,True,True,True,True,True,True,True,True,True,True,True,27.899999618530273,0.9512193306509501,0.26411174226974854,qizhang_signal,22.48750009536743,22.07083336512248,0.478480632141257,1,0.15767631439468066,91.91177274941889,sig_explosive,False,True,sig_explosive | sig_anchor,qizhang_selection_strategy,0.5,-0.03,0.0,45.0,1.7,3.0,0.6,0.05,1.7,1.45,10.319357559150571,6.263102433460246
